sensor_type,device_type,timestamps,ssid,bssid,frequency,level 
wlan,smartphone,1454959818454706219,WM558835,00:06:66:55:88:35,2412.000,-76.000
wlan,smartphone,1454959821937234398,pcc-byod,6c:f3:7f:2c:e5:ac,5300.000,-56.000
wlan,smartphone,1454959821937178617,pcc-dev,6c:f3:7f:2c:e5:ab,5300.000,-56.000
wlan,smartphone,1454959821937140846,pcc-corp,6c:f3:7f:2c:e5:aa,5300.000,-56.000
wlan,smartphone,1454959821938217262,pcc-byod,6c:f3:7f:c4:96:dc,5660.000,-59.000
wlan,smartphone,1454959821938234106,CBCI-691D-5,60:02:92:ef:a5:58,5765.000,-66.000
wlan,smartphone,1454959821938118731,pcc-corp,6c:f3:7f:c4:96:da,5660.000,-58.000
wlan,smartphone,1454959821937109939,PCC Free Range Wifi,6c:f3:7f:2c:e5:ad,5300.000,-56.000
wlan,smartphone,1454959821938154783,PCC Free Range Wifi,6c:f3:7f:c4:96:dd,5660.000,-58.000
wlan,smartphone,1454959821938622961,pcc-dev,6c:f3:7f:c4:96:db,5660.000,-59.000
wlan,smartphone,1454959821937456231,pcc-dev,6c:f3:7f:2d:0e:5b,5260.000,-76.000
wlan,smartphone,1454959821937451763,pcc-byod,6c:f3:7f:2d:0e:5c,5260.000,-77.000
wlan,smartphone,1454959821937381711,pcc-corp,6c:f3:7f:2d:0e:5a,5260.000,-75.000
wlan,smartphone,1454959821937428440,PCC Free Range Wifi,6c:f3:7f:2d:0e:5d,5260.000,-76.000
wlan,smartphone,1454959821937530221,pcc-corp,6c:f3:7f:2d:12:da,5540.000,-86.000
wlan,smartphone,1454959821938444846,PCC Free Range Wifi,6c:f3:7f:2d:12:dd,5540.000,-87.000
wlan,smartphone,1454959821937501065,pcc-dev,6c:f3:7f:2d:12:db,5540.000,-86.000
wlan,smartphone,1454959821937200377,pcc-corp,6c:f3:7f:2d:05:72,2462.000,-67.000
wlan,smartphone,1454959821938531638,,02:18:1a:79:0b:c7,5805.000,-89.000
wlan,smartphone,1454959821937686211,pcc-byod,6c:f3:7f:2d:05:7c,5180.000,-58.000
wlan,smartphone,1454959821937645013,pcc-corp,6c:f3:7f:2d:05:7a,5180.000,-59.000
wlan,smartphone,1454959821937654231,PCC Free Range Wifi,6c:f3:7f:2d:05:7d,5180.000,-58.000
wlan,smartphone,1454959818455412325,pcc-dev,6c:f3:7f:2d:05:73,2462.000,-67.000
wlan,smartphone,1454959818455451742,pcc-dev,6c:f3:7f:2d:05:7b,5180.000,-56.000
wlan,smartphone,1454959821937460419,pcc-byod,6c:f3:7f:c4:96:d4,2462.000,-76.000
wlan,smartphone,1454959821937406450,pcc-byod,6c:f3:7f:2c:e5:a4,2437.000,-69.000
wlan,smartphone,1454959821937401242,pcc-byod,6c:f3:7f:2d:05:74,2462.000,-66.000
wlan,smartphone,1454959821938810138,xfinitywifi,60:02:92:ef:a5:5a,5765.000,-66.000
wlan,smartphone,1454959821937410763,pcc-corp,6c:f3:7f:c4:96:d2,2462.000,-77.000
wlan,smartphone,1454959821938610804,pcc-byod,6c:f3:7f:2d:12:dc,5540.000,-85.000
wlan,smartphone,1454959821937482534,,02:18:1a:79:0b:72,5200.000,-89.000
wlan,smartphone,1454959821937384419,PCC Free Range Wifi,6c:f3:7f:2d:05:75,2462.000,-66.000
wlan,smartphone,1454959818455152211,pcc-byod,6c:f3:7f:2d:0e:54,2462.000,-87.000
wlan,smartphone,1454959818455099961,pcc-corp,6c:f3:7f:2d:0e:52,2462.000,-86.000
wlan,smartphone,1454959818455154096,PCC Free Range Wifi,6c:f3:7f:c4:96:d5,2462.000,-76.000
wlan,smartphone,1454959818455102367,PCC Free Range Wifi,6c:f3:7f:2d:0e:55,2462.000,-85.000
wlan,smartphone,1454959821937231159,pcc-dev,6c:f3:7f:2d:0e:53,2462.000,-85.000
wlan,smartphone,1454959821937150679,pcc-dev,6c:f3:7f:2c:e5:a3,2437.000,-70.000
wlan,smartphone,1454959821937094825,WM558835,00:06:66:55:88:35,2412.000,-80.000
wlan,smartphone,1454959821937092034,CBCI-691D-2.4,60:02:92:f0:95:18,2412.000,-72.000
wlan,smartphone,1454959821937180138,pcc-dev,6c:f3:7f:c4:96:d3,2462.000,-78.000
wlan,smartphone,1454959821937020294,xfinitywifi,60:02:92:f0:95:1a,2412.000,-73.000
wlan,smartphone,1454959825385747639,pcc-dev,6c:f3:7f:2c:e5:ab,5300.000,-64.000
wlan,smartphone,1454959825385713118,pcc-corp,6c:f3:7f:2c:e5:aa,5300.000,-62.000
wlan,smartphone,1454959825385746712,pcc-byod,6c:f3:7f:c4:96:dc,5660.000,-67.000
wlan,smartphone,1454959825385713212,CBCI-691D-5,60:02:92:ef:a5:58,5765.000,-68.000
wlan,smartphone,1454959825386668639,pcc-corp,6c:f3:7f:c4:96:da,5660.000,-66.000
wlan,smartphone,1454959825386621108,PCC Free Range Wifi,6c:f3:7f:2c:e5:ad,5300.000,-62.000
wlan,smartphone,1454959825386649472,PCC Free Range Wifi,6c:f3:7f:c4:96:dd,5660.000,-66.000
wlan,smartphone,1454959825386613066,pcc-dev,6c:f3:7f:c4:96:db,5660.000,-66.000
wlan,smartphone,1454959825386525691,pcc-dev,6c:f3:7f:2d:0e:5b,5260.000,-80.000
wlan,smartphone,1454959825386510837,pcc-byod,6c:f3:7f:2d:0e:5c,5260.000,-79.000
wlan,smartphone,1454959825386479243,pcc-corp,6c:f3:7f:2d:0e:5a,5260.000,-78.000
wlan,smartphone,1454959825386477389,PCC Free Range Wifi,6c:f3:7f:2d:0e:5d,5260.000,-79.000
wlan,smartphone,1454959825386489962,pcc-corp,6c:f3:7f:2d:12:da,5540.000,-89.000
wlan,smartphone,1454959825386484004,PCC Free Range Wifi,6c:f3:7f:2d:12:dd,5540.000,-90.000
wlan,smartphone,1454959825386450847,pcc-dev,6c:f3:7f:2d:12:db,5540.000,-90.000
wlan,smartphone,1454959825386466660,,02:18:1a:79:0b:c7,5805.000,-87.000
wlan,smartphone,1454959825386338899,pcc-byod,6c:f3:7f:2d:05:7c,5180.000,-61.000
wlan,smartphone,1454959825385852816,pcc-corp,6c:f3:7f:2d:05:7a,5180.000,-61.000
wlan,smartphone,1454959825385846962,PCC Free Range Wifi,6c:f3:7f:2d:05:7d,5180.000,-59.000
wlan,smartphone,1454959825385787597,pcc-dev,6c:f3:7f:2d:05:73,2462.000,-72.000
wlan,smartphone,1454959825385798702,pcc-dev,6c:f3:7f:2d:05:7b,5180.000,-59.000
wlan,smartphone,1454959825385760483,pcc-byod,6c:f3:7f:c4:96:d4,2462.000,-79.000
wlan,smartphone,1454959825385697952,pcc-byod,6c:f3:7f:2c:e5:a4,2437.000,-73.000
wlan,smartphone,1454959825385686160,pcc-byod,6c:f3:7f:2d:05:74,2462.000,-72.000
wlan,smartphone,1454959825385778337,pcc-byod,6c:f3:7f:2d:12:dc,5540.000,-89.000
wlan,smartphone,1454959825385696327,,02:18:1a:79:0b:72,5200.000,-90.000
wlan,smartphone,1454959825385615431,PCC Free Range Wifi,6c:f3:7f:2d:05:75,2462.000,-72.000
wlan,smartphone,1454959825385602441,pcc-byod,6c:f3:7f:2d:0e:54,2462.000,-87.000
wlan,smartphone,1454959825385574900,PCC Free Range Wifi,6c:f3:7f:c4:96:d5,2462.000,-74.000
wlan,smartphone,1454959825386572525,PCC Free Range Wifi,6c:f3:7f:2d:0e:55,2462.000,-86.000
wlan,smartphone,1454959825386548681,pcc-dev,6c:f3:7f:2d:0e:53,2462.000,-88.000
wlan,smartphone,1454959825386503306,pcc-dev,6c:f3:7f:2c:e5:a3,2437.000,-70.000
wlan,smartphone,1454959825386467775,WM558835,00:06:66:55:88:35,2412.000,-81.000
wlan,smartphone,1454959825386440504,CBCI-691D-2.4,60:02:92:f0:95:18,2412.000,-74.000
wlan,smartphone,1454959825386479285,pcc-dev,6c:f3:7f:c4:96:d3,2462.000,-78.000
wlan,smartphone,1454959825386406431,xfinitywifi,60:02:92:f0:95:1a,2412.000,-74.000
wlan,smartphone,1454959825386395681,pcc-corp,6c:f3:7f:2c:e5:a2,2437.000,-73.000
wlan,smartphone,1454959825386356931,pcc-corp,6c:f3:7f:2d:12:d2,2412.000,-85.000
wlan,smartphone,1454959825386341972,pcc-byod,6c:f3:7f:2d:12:d4,2412.000,-88.000
wlan,smartphone,1454959825386334941,PCC Free Range Wifi,6c:f3:7f:2c:e5:a5,2437.000,-70.000
wlan,smartphone,1454959828800534442,pcc-byod,6c:f3:7f:2c:e5:ac,5300.000,-61.000
wlan,smartphone,1454959828800489130,pcc-dev,6c:f3:7f:2c:e5:ab,5300.000,-61.000
wlan,smartphone,1454959828800453182,pcc-corp,6c:f3:7f:2c:e5:aa,5300.000,-63.000
wlan,smartphone,1454959828800639130,pcc-byod,6c:f3:7f:c4:96:dc,5660.000,-67.000
wlan,smartphone,1454959828800655755,CBCI-691D-5,60:02:92:ef:a5:58,5765.000,-73.000
wlan,smartphone,1454959828800544494,pcc-corp,6c:f3:7f:c4:96:da,5660.000,-66.000
wlan,smartphone,1454959828800422015,PCC Free Range Wifi,6c:f3:7f:2c:e5:ad,5300.000,-62.000
wlan,smartphone,1454959828801576286,PCC Free Range Wifi,6c:f3:7f:c4:96:dd,5660.000,-66.000
wlan,smartphone,1454959828801523390,pcc-dev,6c:f3:7f:c4:96:db,5660.000,-66.000
wlan,smartphone,1454959828801247171,pcc-dev,6c:f3:7f:2d:0e:5b,5260.000,-78.000
wlan,smartphone,1454959828801243327,pcc-byod,6c:f3:7f:2d:0e:5c,5260.000,-78.000
wlan,smartphone,1454959828801170671,pcc-corp,6c:f3:7f:2d:0e:5a,5260.000,-78.000
wlan,smartphone,1454959828801216244,PCC Free Range Wifi,6c:f3:7f:2d:0e:5d,5260.000,-78.000
wlan,smartphone,1454959828801317973,pcc-corp,6c:f3:7f:2d:12:da,5540.000,-88.000
wlan,smartphone,1454959828801343275,PCC Free Range Wifi,6c:f3:7f:2d:12:dd,5540.000,-89.000
wlan,smartphone,1454959828801285786,pcc-dev,6c:f3:7f:2d:12:db,5540.000,-90.000
wlan,smartphone,1454959828801445203,,02:18:1a:79:0b:c7,5805.000,-89.000
wlan,smartphone,1454959828800998932,pcc-byod,6c:f3:7f:2d:05:7c,5180.000,-64.000
wlan,smartphone,1454959828800928348,pcc-corp,6c:f3:7f:2d:05:7a,5180.000,-63.000
wlan,smartphone,1454959828800965286,PCC Free Range Wifi,6c:f3:7f:2d:05:7d,5180.000,-64.000
wlan,smartphone,1454959825386287703,pcc-dev,6c:f3:7f:2d:05:73,2462.000,-72.000
wlan,smartphone,1454959828800895390,pcc-dev,6c:f3:7f:2d:05:7b,5180.000,-64.000
wlan,smartphone,1454959825386265432,pcc-byod,6c:f3:7f:c4:96:d4,2462.000,-79.000
wlan,smartphone,1454959828800757786,pcc-byod,6c:f3:7f:2c:e5:a4,2437.000,-71.000
wlan,smartphone,1454959825386188140,pcc-byod,6c:f3:7f:2d:05:74,2462.000,-72.000
wlan,smartphone,1454959828801239182,xfinitywifi,60:02:92:ef:a5:5a,5765.000,-74.000
wlan,smartphone,1454959828800728484,pcc-corp,6c:f3:7f:c4:96:d2,2462.000,-85.000
wlan,smartphone,1454959828801057838,pcc-byod,6c:f3:7f:2d:12:dc,5540.000,-89.000
wlan,smartphone,1454959828800801338,,02:18:1a:79:0b:72,5200.000,-89.000
wlan,smartphone,1454959825386095953,PCC Free Range Wifi,6c:f3:7f:2d:05:75,2462.000,-72.000
wlan,smartphone,1454959825386084473,pcc-byod,6c:f3:7f:2d:0e:54,2462.000,-87.000
wlan,smartphone,1454959825386060265,PCC Free Range Wifi,6c:f3:7f:c4:96:d5,2462.000,-74.000
wlan,smartphone,1454959825386058046,PCC Free Range Wifi,6c:f3:7f:2d:0e:55,2462.000,-86.000
wlan,smartphone,1454959825386034828,pcc-dev,6c:f3:7f:2d:0e:53,2462.000,-88.000
wlan,smartphone,1454959828800525713,pcc-dev,6c:f3:7f:2c:e5:a3,2437.000,-71.000
wlan,smartphone,1454959825385955015,WM558835,00:06:66:55:88:35,2412.000,-81.000
wlan,smartphone,1454959825385924775,CBCI-691D-2.4,60:02:92:f0:95:18,2412.000,-74.000
wlan,smartphone,1454959825385507880,pcc-dev,6c:f3:7f:c4:96:d3,2462.000,-78.000
wlan,smartphone,1454959825386426901,xfinitywifi,60:02:92:f0:95:1a,2412.000,-74.000
wlan,smartphone,1454959825386415005,pcc-corp,6c:f3:7f:2c:e5:a2,2437.000,-73.000
wlan,smartphone,1454959825386375265,pcc-corp,6c:f3:7f:2d:12:d2,2412.000,-85.000
wlan,smartphone,1454959825386360151,pcc-byod,6c:f3:7f:2d:12:d4,2412.000,-88.000
wlan,smartphone,1454959828800931911,PCC Free Range Wifi,6c:f3:7f:2c:e5:a5,2437.000,-72.000
wlan,smartphone,1454959828800944276,pcc-corp,6c:f3:7f:2d:0e:52,2462.000,-90.000
wlan,smartphone,1454959832277937745,pcc-byod,6c:f3:7f:2c:e5:ac,5300.000,-67.000
wlan,smartphone,1454959832277901724,pcc-dev,6c:f3:7f:2c:e5:ab,5300.000,-68.000
wlan,smartphone,1454959832277882277,pcc-corp,6c:f3:7f:2c:e5:aa,5300.000,-67.000
wlan,smartphone,1454959832278790443,pcc-byod,6c:f3:7f:c4:96:dc,5660.000,-68.000
wlan,smartphone,1454959832278779204,CBCI-691D-5,60:02:92:ef:a5:58,5765.000,-72.000
wlan,smartphone,1454959832278719568,pcc-corp,6c:f3:7f:c4:96:da,5660.000,-68.000
wlan,smartphone,1454959832278685797,PCC Free Range Wifi,6c:f3:7f:2c:e5:ad,5300.000,-67.000
wlan,smartphone,1454959832278695631,PCC Free Range Wifi,6c:f3:7f:c4:96:dd,5660.000,-68.000
wlan,smartphone,1454959832278588693,pcc-dev,6c:f3:7f:c4:96:db,5660.000,-68.000
wlan,smartphone,1454959832278531162,pcc-dev,6c:f3:7f:2d:0e:5b,5260.000,-82.000
wlan,smartphone,1454959832278510881,pcc-byod,6c:f3:7f:2d:0e:5c,5260.000,-83.000
wlan,smartphone,1454959832278486464,pcc-corp,6c:f3:7f:2d:0e:5a,5260.000,-83.000
wlan,smartphone,1454959832278396589,PCC Free Range Wifi,6c:f3:7f:2d:0e:5d,5260.000,-82.000
wlan,smartphone,1454959832278398620,pcc-corp,6c:f3:7f:2d:12:da,5540.000,-85.000
wlan,smartphone,1454959832278389745,PCC Free Range Wifi,6c:f3:7f:2d:12:dd,5540.000,-86.000
wlan,smartphone,1454959832278368964,pcc-dev,6c:f3:7f:2d:12:db,5540.000,-87.000
wlan,smartphone,1454959832278384225,,02:18:1a:79:0b:c7,5805.000,-88.000
wlan,smartphone,1454959832278294214,pcc-byod,6c:f3:7f:2d:05:7c,5180.000,-65.000
wlan,smartphone,1454959832278272995,pcc-corp,6c:f3:7f:2d:05:7a,5180.000,-63.000
wlan,smartphone,1454959832278261068,PCC Free Range Wifi,6c:f3:7f:2d:05:7d,5180.000,-64.000
wlan,smartphone,1454959832278249777,pcc-dev,6c:f3:7f:2d:05:7b,5180.000,-63.000
wlan,smartphone,1454959832278216433,pcc-byod,6c:f3:7f:c4:96:d4,2462.000,-87.000
wlan,smartphone,1454959832278170912,pcc-byod,6c:f3:7f:2c:e5:a4,2437.000,-76.000
wlan,smartphone,1454959832278169225,pcc-byod,6c:f3:7f:2d:05:74,2462.000,-70.000
wlan,smartphone,1454959832278250589,xfinitywifi,60:02:92:ef:a5:5a,5765.000,-72.000
wlan,smartphone,1454959832278150745,pcc-corp,6c:f3:7f:c4:96:d2,2462.000,-87.000
wlan,smartphone,1454959832278197162,pcc-byod,6c:f3:7f:2d:12:dc,5540.000,-86.000
wlan,smartphone,1454959828800538683,,02:18:1a:79:0b:72,5200.000,-89.000
wlan,smartphone,1454959832278105152,PCC Free Range Wifi,6c:f3:7f:2d:05:75,2462.000,-70.000
wlan,smartphone,1454959832278086891,pcc-byod,6c:f3:7f:2d:0e:54,2462.000,-93.000
wlan,smartphone,1454959832278085100,PCC Free Range Wifi,6c:f3:7f:c4:96:d5,2462.000,-86.000
wlan,smartphone,1454959832278040818,pcc-dev,6c:f3:7f:2c:e5:a3,2437.000,-76.000
wlan,smartphone,1454959832278016922,CBCI-691D-2.4,60:02:92:f0:95:18,2412.000,-81.000
wlan,smartphone,1454959832278031870,pcc-dev,6c:f3:7f:c4:96:d3,2462.000,-85.000
wlan,smartphone,1454959832277992131,pcc-corp,6c:f3:7f:2c:e5:a2,2437.000,-77.000
wlan,smartphone,1454959832277981204,PCC Free Range Wifi,6c:f3:7f:2c:e5:a5,2437.000,-76.000
wlan,smartphone,1454959832277972954,pcc-corp,6c:f3:7f:2d:0e:52,2462.000,-91.000
wlan,smartphone,1454959832277953058,pcc-corp,6c:f3:7f:2d:05:72,2462.000,-71.000
wlan,smartphone,1454959832277917214,,00:18:0a:79:0b:72,2412.000,-87.000
wlan,smartphone,1454959835630289393,pcc-dev,6c:f3:7f:2c:e5:ab,5300.000,-59.000
wlan,smartphone,1454959835630151362,pcc-corp,6c:f3:7f:2c:e5:aa,5300.000,-59.000
wlan,smartphone,1454959835630255497,pcc-byod,6c:f3:7f:c4:96:dc,5660.000,-64.000
wlan,smartphone,1454959835630215050,CBCI-691D-5,60:02:92:ef:a5:58,5765.000,-71.000
wlan,smartphone,1454959835629967664,pcc-corp,6c:f3:7f:c4:96:da,5660.000,-64.000
wlan,smartphone,1454959835629744050,PCC Free Range Wifi,6c:f3:7f:2c:e5:ad,5300.000,-59.000
wlan,smartphone,1454959835629853435,PCC Free Range Wifi,6c:f3:7f:c4:96:dd,5660.000,-64.000
wlan,smartphone,1454959835630612133,pcc-dev,6c:f3:7f:c4:96:db,5660.000,-64.000
wlan,smartphone,1454959835630280102,pcc-dev,6c:f3:7f:2d:0e:5b,5260.000,-76.000
wlan,smartphone,1454959835630236123,pcc-byod,6c:f3:7f:2d:0e:5c,5260.000,-78.000
wlan,smartphone,1454959835630122300,pcc-corp,6c:f3:7f:2d:0e:5a,5260.000,-78.000
wlan,smartphone,1454959835630126706,PCC Free Range Wifi,6c:f3:7f:2d:0e:5d,5260.000,-78.000
wlan,smartphone,1454959835630178560,pcc-corp,6c:f3:7f:2d:12:da,5540.000,-84.000
wlan,smartphone,1454959835630161331,PCC Free Range Wifi,6c:f3:7f:2d:12:dd,5540.000,-84.000
wlan,smartphone,1454959835630062425,pcc-dev,6c:f3:7f:2d:12:db,5540.000,-85.000
wlan,smartphone,1454959835630167414,,02:18:1a:79:0b:c7,5805.000,-88.000
wlan,smartphone,1454959835630272206,pcc-byod,6c:f3:7f:2d:05:7c,5180.000,-53.000
wlan,smartphone,1454959835630141716,pcc-corp,6c:f3:7f:2d:05:7a,5180.000,-52.000
wlan,smartphone,1454959835630143664,PCC Free Range Wifi,6c:f3:7f:2d:05:7d,5180.000,-52.000
wlan,smartphone,1454959835630041050,pcc-dev,6c:f3:7f:2d:05:7b,5180.000,-51.000
wlan,smartphone,1454959835629832248,pcc-byod,6c:f3:7f:c4:96:d4,2462.000,-73.000
wlan,smartphone,1454959835629622779,pcc-byod,6c:f3:7f:2c:e5:a4,2437.000,-63.000
wlan,smartphone,1454959835629744091,pcc-byod,6c:f3:7f:2d:05:74,2462.000,-69.000
wlan,smartphone,1454959835630171862,xfinitywifi,60:02:92:ef:a5:5a,5765.000,-71.000
wlan,smartphone,1454959835629537571,pcc-corp,6c:f3:7f:c4:96:d2,2462.000,-72.000
wlan,smartphone,1454959835629898331,pcc-byod,6c:f3:7f:2d:12:dc,5540.000,-85.000
wlan,smartphone,1454959835629570977,,02:18:1a:79:0b:72,5200.000,-86.000
wlan,smartphone,1454959835629297716,PCC Free Range Wifi,6c:f3:7f:2d:05:75,2462.000,-69.000
wlan,smartphone,1454959835629180591,pcc-byod,6c:f3:7f:2d:0e:54,2462.000,-78.000
wlan,smartphone,1454959835630233144,PCC Free Range Wifi,6c:f3:7f:c4:96:d5,2462.000,-72.000
wlan,smartphone,1454959835630038612,pcc-dev,6c:f3:7f:2c:e5:a3,2437.000,-64.000
wlan,smartphone,1454959835629826581,CBCI-691D-2.4,60:02:92:f0:95:18,2412.000,-69.000
wlan,smartphone,1454959835630008685,pcc-dev,6c:f3:7f:c4:96:d3,2462.000,-72.000
wlan,smartphone,1454959835629795789,pcc-corp,6c:f3:7f:2c:e5:a2,2437.000,-63.000
wlan,smartphone,1454959835629760800,PCC Free Range Wifi,6c:f3:7f:2c:e5:a5,2437.000,-63.000
wlan,smartphone,1454959835629519580,pcc-corp,6c:f3:7f:2d:05:72,2462.000,-69.000
wlan,smartphone,1454959835629342455,,00:18:0a:79:0b:72,2412.000,-72.000
wlan,smartphone,1454959835629244299,pcc-dev,6c:f3:7f:2d:05:73,2462.000,-69.000
wlan,smartphone,1454959835629886122,pcc-dev,6c:f3:7f:2d:12:d3,2412.000,-79.000
wlan,smartphone,1454959835629760164,pcc-corp,6c:f3:7f:2d:12:d2,2412.000,-79.000
wlan,smartphone,1454959835629755737,pcc-byod,6c:f3:7f:2d:12:d4,2412.000,-81.000
wlan,smartphone,1454959835629670643,xfinitywifi,60:02:92:f0:95:1a,2412.000,-71.000
wlan,smartphone,1454959835629750924,PCC Free Range Wifi,6c:f3:7f:2d:0e:55,2462.000,-76.000
wlan,smartphone,1454959835629575580,WM558835,00:06:66:55:88:35,2412.000,-77.000
wlan,smartphone,1454959835629481143,PCC Free Range Wifi,6c:f3:7f:2d:12:d5,2412.000,-82.000
wlan,smartphone,1454959855015226140,pcc-byod,6c:f3:7f:2c:e5:ac,5300.000,-66.000
wlan,smartphone,1454959855015095150,pcc-dev,6c:f3:7f:2c:e5:ab,5300.000,-65.000
wlan,smartphone,1454959855015004880,pcc-corp,6c:f3:7f:2c:e5:aa,5300.000,-65.000
wlan,smartphone,1454959855015146953,pcc-byod,6c:f3:7f:c4:96:dc,5660.000,-68.000
wlan,smartphone,1454959855015118057,CBCI-691D-5,60:02:92:ef:a5:58,5765.000,-71.000
wlan,smartphone,1454959855014948650,pcc-corp,6c:f3:7f:c4:96:da,5660.000,-68.000
wlan,smartphone,1454959855014780275,PCC Free Range Wifi,6c:f3:7f:2c:e5:ad,5300.000,-65.000
wlan,smartphone,1454959855014893484,PCC Free Range Wifi,6c:f3:7f:c4:96:dd,5660.000,-68.000
wlan,smartphone,1454959855014794942,pcc-dev,6c:f3:7f:c4:96:db,5660.000,-67.000
wlan,smartphone,1454959855014464984,pcc-dev,6c:f3:7f:2d:0e:5b,5260.000,-82.000
wlan,smartphone,1454959855015417348,pcc-byod,6c:f3:7f:2d:0e:5c,5260.000,-83.000
wlan,smartphone,1454959855015301609,pcc-corp,6c:f3:7f:2d:0e:5a,5260.000,-82.000
wlan,smartphone,1454959855015305223,PCC Free Range Wifi,6c:f3:7f:2d:0e:5d,5260.000,-82.000
wlan,smartphone,1454959855015363317,pcc-corp,6c:f3:7f:2d:12:da,5540.000,-88.000
wlan,smartphone,1454959855015349932,PCC Free Range Wifi,6c:f3:7f:2d:12:dd,5540.000,-87.000
wlan,smartphone,1454959855015252182,pcc-dev,6c:f3:7f:2d:12:db,5540.000,-87.000
wlan,smartphone,1454959855015369380,,02:18:1a:79:0b:c7,5805.000,-88.000
wlan,smartphone,1454959855014792963,pcc-byod,6c:f3:7f:c4:96:d4,2462.000,-78.000
wlan,smartphone,1454959855014649984,pcc-byod,6c:f3:7f:2c:e5:a4,2437.000,-70.000
wlan,smartphone,1454959855014635494,pcc-byod,6c:f3:7f:2d:05:74,2462.000,-72.000
wlan,smartphone,1454959855015099807,xfinitywifi,60:02:92:ef:a5:5a,5765.000,-69.000
wlan,smartphone,1454959855014636057,pcc-corp,6c:f3:7f:c4:96:d2,2462.000,-78.000
wlan,smartphone,1454959855014827203,pcc-byod,6c:f3:7f:2d:12:dc,5540.000,-89.000
wlan,smartphone,1454959855014459828,PCC Free Range Wifi,6c:f3:7f:2d:05:75,2462.000,-73.000
wlan,smartphone,1454959855014330661,pcc-byod,6c:f3:7f:2d:0e:54,2462.000,-83.000
wlan,smartphone,1454959855015296567,PCC Free Range Wifi,6c:f3:7f:c4:96:d5,2462.000,-76.000
wlan,smartphone,1454959855015073682,pcc-dev,6c:f3:7f:2c:e5:a3,2437.000,-71.000
wlan,smartphone,1454959855014904953,CBCI-691D-2.4,60:02:92:f0:95:18,2412.000,-72.000
wlan,smartphone,1454959855015136380,pcc-dev,6c:f3:7f:c4:96:d3,2462.000,-78.000
wlan,smartphone,1454959855014849932,pcc-corp,6c:f3:7f:2c:e5:a2,2437.000,-71.000
wlan,smartphone,1454959855014832692,PCC Free Range Wifi,6c:f3:7f:2c:e5:a5,2437.000,-73.000
wlan,smartphone,1454959855014888276,pcc-corp,6c:f3:7f:2d:0e:52,2462.000,-83.000
wlan,smartphone,1454959855014792255,pcc-corp,6c:f3:7f:2d:05:72,2462.000,-74.000
wlan,smartphone,1454959855014486171,,00:18:0a:79:0b:72,2412.000,-75.000
wlan,smartphone,1454959855014482390,pcc-corp,6c:f3:7f:2d:12:d2,2412.000,-84.000
wlan,smartphone,1454959855014354880,pcc-byod,6c:f3:7f:2d:12:d4,2412.000,-85.000
wlan,smartphone,1454959855014204880,xfinitywifi,60:02:92:f0:95:1a,2412.000,-73.000
wlan,smartphone,1454959855014319744,PCC Free Range Wifi,6c:f3:7f:2d:0e:55,2462.000,-82.000
wlan,smartphone,1454959855014178046,PCC Free Range Wifi,6c:f3:7f:2d:12:d5,2412.000,-84.000
wlan,smartphone,1454959855015290984,pcc-dev,6c:f3:7f:2d:0e:53,2462.000,-82.000
wlan,smartphone,1454959855014977817,,8c:b6:4f:22:2d:40,2412.000,-88.000
wlan,smartphone,1454959855014887463,,8c:b6:4f:22:2d:45,2412.000,-90.000
wlan,smartphone,1454959855014784359,,8c:b6:4f:22:2d:46,2412.000,-91.000
wlan,smartphone,1454959858494158766,pcc-byod,6c:f3:7f:2c:e5:ac,5300.000,-63.000
wlan,smartphone,1454959858494109444,pcc-dev,6c:f3:7f:2c:e5:ab,5300.000,-64.000
wlan,smartphone,1454959858494072141,pcc-corp,6c:f3:7f:2c:e5:aa,5300.000,-63.000
wlan,smartphone,1454959858494262610,pcc-byod,6c:f3:7f:c4:96:dc,5660.000,-70.000
wlan,smartphone,1454959858494280183,CBCI-691D-5,60:02:92:ef:a5:58,5765.000,-72.000
wlan,smartphone,1454959858494167444,pcc-corp,6c:f3:7f:c4:96:da,5660.000,-70.000
wlan,smartphone,1454959858494043381,PCC Free Range Wifi,6c:f3:7f:2c:e5:ad,5300.000,-64.000
wlan,smartphone,1454959858494203266,PCC Free Range Wifi,6c:f3:7f:c4:96:dd,5660.000,-70.000
wlan,smartphone,1454959858494148787,pcc-dev,6c:f3:7f:c4:96:db,5660.000,-70.000
wlan,smartphone,1454959858493863454,pcc-dev,6c:f3:7f:2d:0e:5b,5260.000,-78.000
wlan,smartphone,1454959858493861444,pcc-byod,6c:f3:7f:2d:0e:5c,5260.000,-78.000
wlan,smartphone,1454959858493787579,pcc-corp,6c:f3:7f:2d:0e:5a,5260.000,-78.000
wlan,smartphone,1454959858493834996,PCC Free Range Wifi,6c:f3:7f:2d:0e:5d,5260.000,-78.000
wlan,smartphone,1454959858493934766,pcc-corp,6c:f3:7f:2d:12:da,5540.000,-89.000
wlan,smartphone,1454959858493965600,PCC Free Range Wifi,6c:f3:7f:2d:12:dd,5540.000,-89.000
wlan,smartphone,1454959858493912433,pcc-dev,6c:f3:7f:2d:12:db,5540.000,-89.000
wlan,smartphone,1454959858494066360,,02:18:1a:79:0b:c7,5805.000,-89.000
wlan,smartphone,1454959858494560610,pcc-byod,6c:f3:7f:c4:96:d4,2462.000,-76.000
