sensor_type,device_type,timestamps,pressure
pressure,smartphone,1454959827917958647,1028.496
pressure,smartphone,1454959828273092657,1028.848
pressure,smartphone,1454959828449872084,1028.563
pressure,smartphone,1454959828628115000,1028.906
pressure,smartphone,1454959828808613855,1029.539
pressure,smartphone,1454959828984604740,1029.539
pressure,smartphone,1454959829340502344,1029.073
pressure,smartphone,1454959829520052657,1029.085
pressure,smartphone,1454959829695871354,1029.885
pressure,smartphone,1454959829872422344,1029.517
pressure,smartphone,1454959830230186927,1028.461
pressure,smartphone,1454959830408025157,1027.413
pressure,smartphone,1454959830585895312,1027.366
pressure,smartphone,1454959830763567448,1027.252
pressure,smartphone,1454959830942039479,1027.588
pressure,smartphone,1454959831119367396,1027.740
pressure,smartphone,1454959831297781354,1028.441
pressure,smartphone,1454959831475860833,1028.495
pressure,smartphone,1454959831653916093,1028.655
pressure,smartphone,1454959831830856667,1029.600
pressure,smartphone,1454959832187568177,1028.174
pressure,smartphone,1454959832364974686,1028.236
pressure,smartphone,1454959832542832812,1028.380
pressure,smartphone,1454959832720862084,1029.219
pressure,smartphone,1454959832899085678,1029.199
pressure,smartphone,1454959833255004583,1027.937
pressure,smartphone,1454959833432816198,1028.257
pressure,smartphone,1454959833610814063,1028.449
pressure,smartphone,1454959833788457240,1028.280
pressure,smartphone,1454959833966905103,1028.121
pressure,smartphone,1454959834322462864,1028.729
pressure,smartphone,1454959834502197031,1028.051
pressure,smartphone,1454959834678675729,1028.051
pressure,smartphone,1454959834856115780,1028.137
pressure,smartphone,1454959835210971979,1028.381
pressure,smartphone,1454959835392313281,1029.060
pressure,smartphone,1454959835567579531,1028.291
pressure,smartphone,1454959835745466041,1028.380
pressure,smartphone,1454959835923470573,1029.025
pressure,smartphone,1454959836279874167,1028.511
pressure,smartphone,1454959836457819479,1028.725
pressure,smartphone,1454959836634658646,1028.695
pressure,smartphone,1454959836812974636,1028.767
pressure,smartphone,1454959836991011198,1028.758
pressure,smartphone,1454959837347971303,1028.692
pressure,smartphone,1454959837524826822,1028.670
pressure,smartphone,1454959837702900729,1028.696
pressure,smartphone,1454959837881034844,1028.715
pressure,smartphone,1454959838237984011,1028.605
pressure,smartphone,1454959838414036354,1028.632
pressure,smartphone,1454959838591787188,1028.710
pressure,smartphone,1454959838769859688,1028.636
pressure,smartphone,1454959838947689375,1028.645
pressure,smartphone,1454959839125656927,1028.615
pressure,smartphone,1454959839303914062,1028.651
pressure,smartphone,1454959839481913386,1028.451
pressure,smartphone,1454959839659135625,1028.578
pressure,smartphone,1454959839837377293,1028.693
pressure,smartphone,1454959840193699948,1028.617
pressure,smartphone,1454959840372847447,1028.615
pressure,smartphone,1454959840548948333,1028.590
pressure,smartphone,1454959840726958647,1028.609
pressure,smartphone,1454959840905181563,1028.619
pressure,smartphone,1454959841261888021,1028.630
pressure,smartphone,1454959841439968646,1028.628
pressure,smartphone,1454959841617992657,1028.651
pressure,smartphone,1454959841795142656,1028.601
pressure,smartphone,1454959841973850364,1028.621
pressure,smartphone,1454959842330254479,1028.596
pressure,smartphone,1454959842505828125,1028.474
pressure,smartphone,1454959842684806353,1028.604
pressure,smartphone,1454959842863572447,1028.586
pressure,smartphone,1454959843218107552,1028.612
pressure,smartphone,1454959843395725937,1028.639
pressure,smartphone,1454959843573672552,1028.612
pressure,smartphone,1454959843751604114,1028.680
pressure,smartphone,1454959843930989636,1028.625
pressure,smartphone,1454959844285378490,1028.700
pressure,smartphone,1454959844463843542,1028.555
pressure,smartphone,1454959844641158646,1028.493
pressure,smartphone,1454959844819712604,1028.467
pressure,smartphone,1454959844996899636,1028.668
pressure,smartphone,1454959845352927761,1028.612
pressure,smartphone,1454959845531150574,1028.609
pressure,smartphone,1454959845708547239,1028.588
pressure,smartphone,1454959845886721509,1028.585
pressure,smartphone,1454959846242973281,1028.424
pressure,smartphone,1454959846421180782,1028.413
pressure,smartphone,1454959846599210990,1028.646
pressure,smartphone,1454959846776693749,1028.619
pressure,smartphone,1454959846954508125,1028.732
pressure,smartphone,1454959847132697864,1028.705
pressure,smartphone,1454959847310250209,1028.676
pressure,smartphone,1454959847488078803,1028.661
pressure,smartphone,1454959847666472448,1028.803
pressure,smartphone,1454959847844339740,1028.831
pressure,smartphone,1454959848200035104,1028.768
pressure,smartphone,1454959848377463281,1028.396
pressure,smartphone,1454959848556155469,1028.578
pressure,smartphone,1454959848733951771,1028.597
pressure,smartphone,1454959848911407500,1028.595
pressure,smartphone,1454959849268191094,1028.688
pressure,smartphone,1454959849445010676,1028.641
pressure,smartphone,1454959849623261301,1028.657
pressure,smartphone,1454959849800807188,1028.661
pressure,smartphone,1454959849979143751,1028.653
pressure,smartphone,1454959850335277968,1028.702
pressure,smartphone,1454959850512998229,1028.542
pressure,smartphone,1454959850692108749,1028.657
pressure,smartphone,1454959850868895001,1028.675
pressure,smartphone,1454959851223347447,1028.726
pressure,smartphone,1454959851403860937,1028.732
pressure,smartphone,1454959851581254792,1028.822
pressure,smartphone,1454959851757797448,1028.930
pressure,smartphone,1454959851936677500,1028.964
pressure,smartphone,1454959852291938854,1028.525
pressure,smartphone,1454959852469934167,1028.513
pressure,smartphone,1454959852647984897,1028.569
pressure,smartphone,1454959852826141510,1028.594
pressure,smartphone,1454959853181638073,1028.716
pressure,smartphone,1454959853358959219,1028.902
pressure,smartphone,1454959853537929428,1028.771
pressure,smartphone,1454959853716968021,1029.062
pressure,smartphone,1454959853893880417,1029.036
pressure,smartphone,1454959854249779323,1028.338
pressure,smartphone,1454959854427120052,1028.410
pressure,smartphone,1454959854604989427,1028.589
pressure,smartphone,1454959854783062552,1028.745
pressure,smartphone,1454959854960955156,1028.998
pressure,smartphone,1454959855138901354,1029.076
pressure,smartphone,1454959855316615885,1028.649
pressure,smartphone,1454959855494824062,1028.421
pressure,smartphone,1454959855673028801,1028.542
pressure,smartphone,1454959855851431667,1028.639
pressure,smartphone,1454959856206148386,1029.032
pressure,smartphone,1454959856383552083,1028.813
pressure,smartphone,1454959856561948334,1028.302
pressure,smartphone,1454959856740400469,1028.331
pressure,smartphone,1454959856917530313,1028.448
pressure,smartphone,1454959857274052084,1028.794
pressure,smartphone,1454959857452931927,1028.984
pressure,smartphone,1454959857630998125,1029.003
pressure,smartphone,1454959857809067656,1028.616
pressure,smartphone,1454959857985847604,1028.407
pressure,smartphone,1454959858342699376,1028.565
pressure,smartphone,1454959858518926823,1028.653
pressure,smartphone,1454959858696546510,1029.038
pressure,smartphone,1454959858874877135,1028.722
pressure,smartphone,1454959859230978334,1028.349
pressure,smartphone,1454959859408958959,1028.433
pressure,smartphone,1454959859586216614,1028.596
pressure,smartphone,1454959859766461614,1028.630
pressure,smartphone,1454959859942923750,1028.721
pressure,smartphone,1454959860298944740,1028.705
pressure,smartphone,1454959860476803437,1028.738
pressure,smartphone,1454959860653850260,1028.801
pressure,smartphone,1454959860831885313,1028.900
pressure,smartphone,1454959861187774532,1028.704
pressure,smartphone,1454959861365692760,1028.870
pressure,smartphone,1454959861543778437,1028.658
pressure,smartphone,1454959861721488959,1028.604
pressure,smartphone,1454959861899816875,1028.592
pressure,smartphone,1454959862255650832,1028.562
pressure,smartphone,1454959862433947553,1028.376
pressure,smartphone,1454959862611753490,1029.217
pressure,smartphone,1454959862789719011,1029.540
pressure,smartphone,1454959862966792031,1029.346
pressure,smartphone,1454959863145042552,1028.901
pressure,smartphone,1454959863322569480,1028.330
pressure,smartphone,1454959863500894063,1028.280
pressure,smartphone,1454959863678458230,1028.201
pressure,smartphone,1454959863856580208,1028.268
pressure,smartphone,1454959864212689688,1028.483
pressure,smartphone,1454959864391226718,1028.403
pressure,smartphone,1454959864568439063,1029.036
pressure,smartphone,1454959864746798125,1029.284
pressure,smartphone,1454959864924579271,1028.486
pressure,smartphone,1454959865279762032,1029.167
pressure,smartphone,1454959865457759948,1028.717
pressure,smartphone,1454959865636843281,1029.822
pressure,smartphone,1454959865815676979,1028.182
pressure,smartphone,1454959865992139895,1028.412
pressure,smartphone,1454959866346995730,1028.584
pressure,smartphone,1454959866525137082,1028.562
pressure,smartphone,1454959866703135052,1028.674
pressure,smartphone,1454959866881226198,1028.699
pressure,smartphone,1454959867237919948,1028.497
pressure,smartphone,1454959867415810521,1028.718
pressure,smartphone,1454959867593307864,1028.516
pressure,smartphone,1454959867770623021,1028.550
pressure,smartphone,1454959867948692709,1028.588
pressure,smartphone,1454959868304407292,1028.547
pressure,smartphone,1454959868482859584,1028.502
pressure,smartphone,1454959868661172292,1028.643
pressure,smartphone,1454959868838973385,1028.444
pressure,smartphone,1454959869199027136,1028.441
pressure,smartphone,1454959869373522239,1028.479
pressure,smartphone,1454959869550923334,1028.568
pressure,smartphone,1454959869727902656,1028.487
pressure,smartphone,1454959869907923438,1028.700
pressure,smartphone,1454959870261419687,1028.491
pressure,smartphone,1454959870439934948,1028.510
pressure,smartphone,1454959870619447656,1028.435
pressure,smartphone,1454959870796342864,1028.424
pressure,smartphone,1454959870974979115,1028.642
pressure,smartphone,1454959871152187864,1028.497
pressure,smartphone,1454959871329614427,1028.546
pressure,smartphone,1454959871508917345,1028.434
pressure,smartphone,1454959871685835990,1028.636
pressure,smartphone,1454959871864847291,1028.414
pressure,smartphone,1454959872219586355,1028.706
pressure,smartphone,1454959872398318282,1028.491
pressure,smartphone,1454959872575667812,1028.456
pressure,smartphone,1454959872752934948,1028.507
pressure,smartphone,1454959872932898020,1028.519
pressure,smartphone,1454959873286828906,1028.756
pressure,smartphone,1454959873466005780,1028.484
pressure,smartphone,1454959873643924270,1028.520
pressure,smartphone,1454959873822082813,1028.475
pressure,smartphone,1454959873998561407,1028.485
pressure,smartphone,1454959874355509062,1028.900
pressure,smartphone,1454959874532983802,1028.572
pressure,smartphone,1454959874711984271,1028.093
pressure,smartphone,1454959874889117604,1027.927
pressure,smartphone,1454959875243360469,1027.955
pressure,smartphone,1454959875421929479,1028.510
pressure,smartphone,1454959875599505417,1028.089
pressure,smartphone,1454959875777846719,1028.397
pressure,smartphone,1454959875955428958,1028.382
pressure,smartphone,1454959876311201198,1028.408
pressure,smartphone,1454959876489066875,1028.626
pressure,smartphone,1454959876667777552,1029.017
pressure,smartphone,1454959876845117969,1028.089
pressure,smartphone,1454959877201051198,1028.437
pressure,smartphone,1454959877378835937,1028.764
pressure,smartphone,1454959877556933802,1028.524
pressure,smartphone,1454959877734001406,1028.088
pressure,smartphone,1454959877912931563,1029.273
pressure,smartphone,1454959878268400469,1028.874
pressure,smartphone,1454959878446662499,1028.435
pressure,smartphone,1454959878624098958,1028.167
pressure,smartphone,1454959878803027448,1028.224
pressure,smartphone,1454959878980108229,1028.262
pressure,smartphone,1454959879158033646,1028.325
pressure,smartphone,1454959879335144948,1028.113
pressure,smartphone,1454959879513685677,1028.408
pressure,smartphone,1454959879691956198,1028.337
pressure,smartphone,1454959879868913698,1028.403
pressure,smartphone,1454959880225743490,1028.451
pressure,smartphone,1454959880405917864,1028.233
pressure,smartphone,1454959880581332917,1028.416
pressure,smartphone,1454959880759492344,1028.695
pressure,smartphone,1454959880937701666,1028.482
pressure,smartphone,1454959881293349480,1028.113
pressure,smartphone,1454959881472876510,1028.420
pressure,smartphone,1454959881648854167,1028.860
pressure,smartphone,1454959881828025938,1028.844
pressure,smartphone,1454959882182906979,1028.781
pressure,smartphone,1454959882361157240,1028.787
pressure,smartphone,1454959882538391459,1028.410
pressure,smartphone,1454959882717757761,1028.578
pressure,smartphone,1454959882895739479,1028.097
pressure,smartphone,1454959883251480625,1028.826
pressure,smartphone,1454959883429478542,1028.661
pressure,smartphone,1454959883607986823,1028.183
pressure,smartphone,1454959883785567760,1028.094
pressure,smartphone,1454959883962146511,1028.162
pressure,smartphone,1454959884317929011,1028.274
pressure,smartphone,1454959884495827187,1028.299
pressure,smartphone,1454959884674439479,1028.184
pressure,smartphone,1454959884852723177,1027.938
pressure,smartphone,1454959885207517448,1028.237
pressure,smartphone,1454959885384758698,1028.485
pressure,smartphone,1454959885562980313,1028.372
pressure,smartphone,1454959885740828438,1028.568
pressure,smartphone,1454959885918704844,1028.559
pressure,smartphone,1454959886275200676,1028.845
pressure,smartphone,1454959886452283750,1028.838
pressure,smartphone,1454959886630653959,1028.380
pressure,smartphone,1454959886809183438,1028.584
pressure,smartphone,1454959886986671562,1028.542
pressure,smartphone,1454959887164463958,1028.510
pressure,smartphone,1454959887342971094,1028.622
pressure,smartphone,1454959887522122084,1028.662
