sensor_type,device_type,timestamps,rate
heartrate,smartwatch,1454958603524549218,73.000
heartrate,smartwatch,1454958603897400365,73.000
heartrate,smartwatch,1454958604285544531,74.000
heartrate,smartwatch,1454958604527456302,75.000
heartrate,smartwatch,1454958604894518958,76.000
heartrate,smartwatch,1454958605018540052,77.000
heartrate,smartwatch,1454958605262550468,78.000
heartrate,smartwatch,1454958605394479896,79.000
heartrate,smartwatch,1454958605513495989,79.000
heartrate,smartwatch,1454958605642520625,80.000
heartrate,smartwatch,1454958605767546563,81.000
heartrate,smartwatch,1454958606162683645,83.000
heartrate,smartwatch,1454958607339546510,82.000
heartrate,smartwatch,1454958607837339375,81.000
heartrate,smartwatch,1454958608084530104,82.000
heartrate,smartwatch,1454958608446542656,83.000
heartrate,smartwatch,1454958608811517552,84.000
heartrate,smartwatch,1454958609183538386,85.000
heartrate,smartwatch,1454958609309550989,84.000
heartrate,smartwatch,1454958609426548125,85.000
heartrate,smartwatch,1454958609543544271,84.000
heartrate,smartwatch,1454958610686489115,85.000
heartrate,smartwatch,1454958611051519427,84.000
heartrate,smartwatch,1454958611904528489,83.000
heartrate,smartwatch,1454958612507465885,82.000
heartrate,smartwatch,1454958612765417916,82.000
heartrate,smartwatch,1454958612887546562,82.000
heartrate,smartwatch,1454958613130516927,81.000
heartrate,smartwatch,1454958613366575990,81.000
heartrate,smartwatch,1454958617837572239,79.000
heartrate,smartwatch,1454958618452573073,78.000
heartrate,smartwatch,1454958618958422448,77.000
heartrate,smartwatch,1454958619075590625,78.000
heartrate,smartwatch,1454958619311515885,79.000
heartrate,smartwatch,1454958619923575157,78.000
heartrate,smartwatch,1454958620898551823,79.000
heartrate,smartwatch,1454958621269507552,80.000
heartrate,smartwatch,1454958623341547032,80.000
heartrate,smartwatch,1454958623954545625,81.000
heartrate,smartwatch,1454958624434545364,82.000
heartrate,smartwatch,1454958625061420782,82.000
heartrate,smartwatch,1454958625423572500,81.000
heartrate,smartwatch,1454958625543569740,82.000
heartrate,smartwatch,1454958626284494896,82.000
heartrate,smartwatch,1454958626876516250,83.000
heartrate,smartwatch,1454958628568548750,82.000
heartrate,smartwatch,1454958631604515156,83.000
heartrate,smartwatch,1454958631721573072,82.000
heartrate,smartwatch,1454958632208572084,81.000
heartrate,smartwatch,1454958632949576302,80.000
heartrate,smartwatch,1454958634407535573,81.000
heartrate,smartwatch,1454958634527451094,80.000
heartrate,smartwatch,1454958634650547865,81.000
heartrate,smartwatch,1454958636955551875,83.000
heartrate,smartwatch,1454958640613518281,84.000
heartrate,smartwatch,1454958640732577760,83.000
heartrate,smartwatch,1454958640996516979,84.000
heartrate,smartwatch,1454958641861545365,83.000
heartrate,smartwatch,1454958642963574114,84.000
heartrate,smartwatch,1454958645717546302,83.000
heartrate,smartwatch,1454958645855429375,82.000
heartrate,smartwatch,1454958646226688073,80.000
heartrate,smartwatch,1454958646336514896,79.000
heartrate,smartwatch,1454958646702517083,78.000
heartrate,smartwatch,1454958646945550573,77.000
heartrate,smartwatch,1454958647331536927,76.000
heartrate,smartwatch,1454958647454517239,75.000
heartrate,smartwatch,1454958647814545521,74.000
heartrate,smartwatch,1454958647939516198,73.000
heartrate,smartwatch,1454958648055493750,72.000
heartrate,smartwatch,1454958648423539479,71.000
heartrate,smartwatch,1454958648547537604,69.000
heartrate,smartwatch,1454958648673545105,69.000
heartrate,smartwatch,1454958648911574792,69.000
heartrate,smartwatch,1454958649035574688,68.000
heartrate,smartwatch,1454958649157485000,67.000
heartrate,smartwatch,1454958649276574844,72.000
heartrate,smartwatch,1454958649659516615,69.000
heartrate,smartwatch,1454958649779518802,68.000
heartrate,smartwatch,1454958649899551406,67.000
heartrate,smartwatch,1454958651993456250,68.000
heartrate,smartwatch,1454958652360516823,67.000
heartrate,smartwatch,1454958652970492135,66.000
heartrate,smartwatch,1454958654704515781,67.000
heartrate,smartwatch,1454958654825547657,66.000
heartrate,smartwatch,1454958656633571666,65.000
heartrate,smartwatch,1454958657495545261,65.000
heartrate,smartwatch,1454958657855550729,66.000
heartrate,smartwatch,1454958670123493282,66.000
heartrate,smartwatch,1454958675008549740,65.000
heartrate,smartwatch,1454958678777201093,65.000
heartrate,smartwatch,1454958679030545312,65.000
heartrate,smartwatch,1454958679621573854,65.000
heartrate,smartwatch,1454958685988474063,66.000
heartrate,smartwatch,1454958688188572656,67.000
heartrate,smartwatch,1454958695553499844,66.000
heartrate,smartwatch,1454958696397472083,66.000
heartrate,smartwatch,1454958697611516302,65.000
heartrate,smartwatch,1454958698702545677,66.000
heartrate,smartwatch,1454958698946516250,65.000
heartrate,smartwatch,1454958701509547500,66.000
heartrate,smartwatch,1454958701876542917,65.000
heartrate,smartwatch,1454958702133420469,66.000
heartrate,smartwatch,1454958702495518594,65.000
heartrate,smartwatch,1454958703472539167,64.000
heartrate,smartwatch,1454958703595575365,65.000
heartrate,smartwatch,1454958703713552552,64.000
heartrate,smartwatch,1454958704440538385,65.000
heartrate,smartwatch,1454958705065572084,65.000
heartrate,smartwatch,1454958705195515313,66.000
heartrate,smartwatch,1454958706785413177,64.000
heartrate,smartwatch,1454958707042392344,63.000
heartrate,smartwatch,1454958707163513281,64.000
heartrate,smartwatch,1454958707282517292,63.000
heartrate,smartwatch,1454958708393544114,63.000
heartrate,smartwatch,1454958708634576563,64.000
heartrate,smartwatch,1454958709239517656,65.000
heartrate,smartwatch,1454958711796543125,66.000
heartrate,smartwatch,1454958712889572969,65.000
heartrate,smartwatch,1454958713271538802,65.000
heartrate,smartwatch,1454958714116573906,66.000
heartrate,smartwatch,1454958714497454115,67.000
heartrate,smartwatch,1454958714619574792,66.000
heartrate,smartwatch,1454958715359515052,65.000
heartrate,smartwatch,1454958717405570833,66.000
heartrate,smartwatch,1454958719966517083,67.000
heartrate,smartwatch,1454958722676572917,66.000
heartrate,smartwatch,1454958730080547448,66.000
heartrate,smartwatch,1454958733764516197,67.000
heartrate,smartwatch,1454958734863516771,67.000
heartrate,smartwatch,1454958734980571354,66.000
heartrate,smartwatch,1454958735238415364,66.000
heartrate,smartwatch,1454958735367543229,66.000
heartrate,smartwatch,1454958735998517344,66.000
heartrate,smartwatch,1454958755751550938,64.000
heartrate,smartwatch,1454958756970293959,65.000
heartrate,smartwatch,1454958757330545052,65.000
heartrate,smartwatch,1454958757448547500,65.000
heartrate,smartwatch,1454958758176494011,67.000
heartrate,smartwatch,1454958758297392083,67.000
heartrate,smartwatch,1454958758555499115,67.000
heartrate,smartwatch,1454958759389546823,66.000
heartrate,smartwatch,1454958760514543229,66.000
heartrate,smartwatch,1454958762006519063,66.000
heartrate,smartwatch,1454958762376543021,66.000
heartrate,smartwatch,1454958763098547552,67.000
heartrate,smartwatch,1454958764331518854,66.000
heartrate,smartwatch,1454958765565515312,67.000
heartrate,smartwatch,1454958768503569479,67.000
heartrate,smartwatch,1454958768620572135,67.000
heartrate,smartwatch,1454958768869516198,67.000
heartrate,smartwatch,1454958769235519583,69.000
heartrate,smartwatch,1454958771094515104,69.000
heartrate,smartwatch,1454958771215545677,69.000
heartrate,smartwatch,1454958771468573021,69.000
heartrate,smartwatch,1454958771592543281,69.000
heartrate,smartwatch,1454958771709546042,68.000
heartrate,smartwatch,1454958772936546666,67.000
heartrate,smartwatch,1454958775386516875,69.000
heartrate,smartwatch,1454958777784547292,75.000
heartrate,smartwatch,1454958778760515417,75.000
heartrate,smartwatch,1454958779005538803,74.000
heartrate,smartwatch,1454958780270512500,75.000
heartrate,smartwatch,1454958780522414270,75.000
heartrate,smartwatch,1454958781507452084,74.000
heartrate,smartwatch,1454958782003546614,74.000
heartrate,smartwatch,1454958782131512656,74.000
heartrate,smartwatch,1454958783954547083,76.000
heartrate,smartwatch,1454958785198546094,75.000
heartrate,smartwatch,1454958787519514739,74.000
heartrate,smartwatch,1454958787639547500,74.000
heartrate,smartwatch,1454958791318573855,73.000
heartrate,smartwatch,1454958792561571250,75.000
heartrate,smartwatch,1454958795049547761,78.000
heartrate,smartwatch,1454958796303545834,82.000
heartrate,smartwatch,1454958802495547812,80.000
heartrate,smartwatch,1454958803741494166,83.000
heartrate,smartwatch,1454958804972517291,84.000
heartrate,smartwatch,1454958808731544740,88.000
heartrate,smartwatch,1454958808851548229,88.000
heartrate,smartwatch,1454958809958515157,87.000
heartrate,smartwatch,1454958814889511354,88.000
heartrate,smartwatch,1454958817320468645,82.000
heartrate,smartwatch,1454958818529569323,80.000
heartrate,smartwatch,1454958821005458750,79.000
heartrate,smartwatch,1454958822228577292,78.000
heartrate,smartwatch,1454958823481540729,75.000
heartrate,smartwatch,1454958824718520573,74.000
heartrate,smartwatch,1454958828470527604,71.000
heartrate,smartwatch,1454958831161428958,72.000
heartrate,smartwatch,1454958833692547083,71.000
heartrate,smartwatch,1454958834977499636,73.000
heartrate,smartwatch,1454958836238467917,74.000
heartrate,smartwatch,1454958837467525104,73.000
heartrate,smartwatch,1454958838730422813,74.000
heartrate,smartwatch,1454958840007446093,75.000
heartrate,smartwatch,1454958842581550885,76.000
heartrate,smartwatch,1454958843850547605,77.000
heartrate,smartwatch,1454958845127490573,80.000
heartrate,smartwatch,1454958847717493594,77.000
heartrate,smartwatch,1454958848967509063,79.000
heartrate,smartwatch,1454958851699496042,80.000
heartrate,smartwatch,1454958853099497084,82.000
heartrate,smartwatch,1454958855978475625,87.000
heartrate,smartwatch,1454958858570462552,88.000
heartrate,smartwatch,1454958859880522865,85.000
heartrate,smartwatch,1454958865138516875,84.000
heartrate,smartwatch,1454958869193581718,85.000
heartrate,smartwatch,1454958870517441198,82.000
heartrate,smartwatch,1454958872030417500,82.000
heartrate,smartwatch,1454958872181398333,82.000
heartrate,smartwatch,1454958873287363907,80.000
heartrate,smartwatch,1454958874058499584,80.000
heartrate,smartwatch,1454958874305543698,80.000
heartrate,smartwatch,1454958875202547344,80.000
heartrate,smartwatch,1454958875447454688,80.000
heartrate,smartwatch,1454958875819574011,78.000
heartrate,smartwatch,1454958877425499167,80.000
heartrate,smartwatch,1454958877676515885,80.000
heartrate,smartwatch,1454958878299500677,83.000
heartrate,smartwatch,1454958879315484947,83.000
heartrate,smartwatch,1454958879597544427,84.000
heartrate,smartwatch,1454958879736545365,84.000
heartrate,smartwatch,1454958880029546927,84.000
heartrate,smartwatch,1454958880677544896,84.000
heartrate,smartwatch,1454958880939501250,83.000
heartrate,smartwatch,1454958882196572136,82.000
heartrate,smartwatch,1454958883512496511,81.000
heartrate,smartwatch,1454958883903495989,81.000
heartrate,smartwatch,1454958884531549635,81.000
heartrate,smartwatch,1454958884782499948,79.000
heartrate,smartwatch,1454958885170574479,79.000
heartrate,smartwatch,1454958885542547240,79.000
heartrate,smartwatch,1454958885670543021,79.000
heartrate,smartwatch,1454958885793515261,79.000
heartrate,smartwatch,1454958885911652135,79.000
heartrate,smartwatch,1454958888678517188,79.000
heartrate,smartwatch,1454958888823523958,78.000
heartrate,smartwatch,1454958891630522708,79.000
heartrate,smartwatch,1454958893002547812,80.000
heartrate,smartwatch,1454958894369571511,79.000
heartrate,smartwatch,1454958895276516666,79.000
heartrate,smartwatch,1454958895644546302,77.000
heartrate,smartwatch,1454958895909476510,77.000
heartrate,smartwatch,1454958898112499010,71.000
heartrate,smartwatch,1454958903297409687,70.000
heartrate,smartwatch,1454958904733526979,68.000
heartrate,smartwatch,1454958905135574115,68.000
heartrate,smartwatch,1454958907366520261,66.000
heartrate,smartwatch,1454958907494545469,66.000
heartrate,smartwatch,1454958908853567968,64.000
heartrate,smartwatch,1454958909274533959,64.000
heartrate,smartwatch,1454958910230549844,66.000
heartrate,smartwatch,1454958911527470989,67.000
heartrate,smartwatch,1454958912246549271,67.000
heartrate,smartwatch,1454958912662521562,67.000
heartrate,smartwatch,1454958912939576823,69.000
heartrate,smartwatch,1454958915488501094,70.000
heartrate,smartwatch,1454958916167409115,70.000
heartrate,smartwatch,1454958916668331823,70.000
heartrate,smartwatch,1454958916868538542,71.000
heartrate,smartwatch,1454958917031632343,71.000
heartrate,smartwatch,1454958917276482760,71.000
heartrate,smartwatch,1454958919340512187,72.000
heartrate,smartwatch,1454958919950543490,72.000
heartrate,smartwatch,1454958920431461354,72.000
heartrate,smartwatch,1454958920545542292,74.000
heartrate,smartwatch,1454958920795458386,74.000
heartrate,smartwatch,1454958921036654115,74.000
heartrate,smartwatch,1454958921786451979,76.000
heartrate,smartwatch,1454958922768516875,76.000
heartrate,smartwatch,1454958922891547343,76.000
heartrate,smartwatch,1454958924290517135,78.000
heartrate,smartwatch,1454958925549551562,77.000
heartrate,smartwatch,1454958927537571771,78.000
heartrate,smartwatch,1454958927901513490,78.000
heartrate,smartwatch,1454958928022549583,82.000
heartrate,smartwatch,1454958929444577395,83.000
heartrate,smartwatch,1454958930762507760,82.000
heartrate,smartwatch,1454958932000440209,81.000
heartrate,smartwatch,1454958934567545157,80.000
heartrate,smartwatch,1454958939520498593,84.000
heartrate,smartwatch,1454958940919549010,84.000
heartrate,smartwatch,1454958941058420625,84.000
heartrate,smartwatch,1454958942053498281,86.000
heartrate,smartwatch,1454958942442545938,86.000
heartrate,smartwatch,1454958945863547760,84.000
heartrate,smartwatch,1454958948341499531,80.000
heartrate,smartwatch,1454958950844548438,78.000
heartrate,smartwatch,1454958954660574583,80.000
heartrate,smartwatch,1454958955945519114,79.000
heartrate,smartwatch,1454958957064543594,79.000
heartrate,smartwatch,1454958957449401927,79.000
heartrate,smartwatch,1454958957943574375,79.000
heartrate,smartwatch,1454958958202544323,79.000
heartrate,smartwatch,1454958959733576197,78.000
heartrate,smartwatch,1454958961040500885,77.000
heartrate,smartwatch,1454958965173542917,78.000
heartrate,smartwatch,1454958969016511250,81.000
heartrate,smartwatch,1454958973192573594,81.000
heartrate,smartwatch,1454958973696547812,81.000
heartrate,smartwatch,1454958974081549427,84.000
heartrate,smartwatch,1454958975489569323,85.000
heartrate,smartwatch,1454958977999548490,87.000
heartrate,smartwatch,1454958980559501407,88.000
heartrate,smartwatch,1454958981836492136,86.000
heartrate,smartwatch,1454958984360546823,87.000
heartrate,smartwatch,1454958985662489271,85.000
heartrate,smartwatch,1454958988119516719,83.000
heartrate,smartwatch,1454958988241575052,80.000
heartrate,smartwatch,1454958988759546875,80.000
heartrate,smartwatch,1454958989512550416,78.000
heartrate,smartwatch,1454958992041572240,77.000
heartrate,smartwatch,1454958994570519480,75.000
heartrate,smartwatch,1454958995828573698,73.000
heartrate,smartwatch,1454958996687186459,73.000
heartrate,smartwatch,1454958997048539844,75.000
heartrate,smartwatch,1454958997173489791,75.000
heartrate,smartwatch,1454958998269510052,76.000
heartrate,smartwatch,1454958998903494375,76.000
heartrate,smartwatch,1454958999539543333,75.000
heartrate,smartwatch,1454959000865548073,74.000
heartrate,smartwatch,1454959002140545990,73.000
heartrate,smartwatch,1454959004639573177,74.000
heartrate,smartwatch,1454959007175488334,75.000
heartrate,smartwatch,1454959007927374531,75.000
heartrate,smartwatch,1454959008305511667,75.000
heartrate,smartwatch,1454959008428549375,74.000
heartrate,smartwatch,1454959008551515625,74.000
