sensor_type,device_type,timestamps,lux
light,smartphone,1454959736824535417,0.000
light,smartphone,1454959737178213386,0.000
light,smartphone,1454959737356563176,0.000
light,smartphone,1454959737535772604,0.000
light,smartphone,1454959737713005365,0.000
light,smartphone,1454959737891608177,0.000
light,smartphone,1454959738246732030,0.000
light,smartphone,1454959738423620937,0.000
light,smartphone,1454959738601195938,0.000
light,smartphone,1454959738779511302,0.000
light,smartphone,1454959738957513802,0.000
light,smartphone,1454959739313521198,0.000
light,smartphone,1454959739490941771,0.000
light,smartphone,1454959739670689063,0.000
light,smartphone,1454959739847479323,0.000
light,smartphone,1454959740202358542,0.000
light,smartphone,1454959740381515261,0.000
light,smartphone,1454959740564995886,0.000
light,smartphone,1454959740741763229,0.000
light,smartphone,1454959740914422292,0.000
light,smartphone,1454959741270158073,0.000
light,smartphone,1454959741450635000,0.000
light,smartphone,1454959741626026771,0.000
light,smartphone,1454959741804209844,0.000
light,smartphone,1454959741982478594,0.000
light,smartphone,1454959742338817188,0.000
light,smartphone,1454959742516341197,0.000
light,smartphone,1454959742694056094,0.000
light,smartphone,1454959742874690104,0.000
light,smartphone,1454959743049863490,0.000
light,smartphone,1454959743228629375,0.000
light,smartphone,1454959743406528385,0.000
light,smartphone,1454959743583778438,0.000
light,smartphone,1454959743763582187,0.000
light,smartphone,1454959743941224062,0.000
light,smartphone,1454959744295454427,0.000
light,smartphone,1454959744650802708,0.000
light,smartphone,1454959744828804584,0.000
light,smartphone,1454959745184229010,0.000
light,smartphone,1454959745375694218,0.000
light,smartphone,1454959745541634063,0.000
light,smartphone,1454959745720551354,0.000
light,smartphone,1454959745896129895,0.000
light,smartphone,1454959746253469063,0.000
light,smartphone,1454959746436857083,0.000
light,smartphone,1454959746607467500,0.000
light,smartphone,1454959746786211719,0.000
light,smartphone,1454959746966242604,0.000
light,smartphone,1454959747320813230,0.000
light,smartphone,1454959747498445521,0.000
light,smartphone,1454959747676498073,0.000
light,smartphone,1454959747853495730,0.000
light,smartphone,1454959748209758177,0.000
light,smartphone,1454959748387801771,0.000
light,smartphone,1454959748569845313,0.000
light,smartphone,1454959748743547604,0.000
light,smartphone,1454959748920648281,0.000
light,smartphone,1454959749279373594,0.000
light,smartphone,1454959749454997239,0.000
light,smartphone,1454959749632883490,0.000
light,smartphone,1454959749815386823,0.000
light,smartphone,1454959749990064218,0.000
light,smartphone,1454959750344918281,0.000
light,smartphone,1454959750522472760,0.000
light,smartphone,1454959750702622761,0.000
light,smartphone,1454959750880599063,0.000
light,smartphone,1454959751056002395,0.000
light,smartphone,1454959751233275886,0.000
light,smartphone,1454959751411583490,0.000
light,smartphone,1454959751589660052,0.000
light,smartphone,1454959751773703385,0.000
light,smartphone,1454959751946840208,0.000
light,smartphone,1454959752302058698,0.000
light,smartphone,1454959752483420833,0.000
light,smartphone,1454959752658594740,0.000
light,smartphone,1454959752835351197,0.000
light,smartphone,1454959753190925469,0.000
light,smartphone,1454959753371360260,0.000
light,smartphone,1454959753548604948,0.000
light,smartphone,1454959753729918333,0.000
light,smartphone,1454959753904514218,0.000
light,smartphone,1454959754259478281,0.000
light,smartphone,1454959754437481875,0.000
light,smartphone,1454959754619678593,0.000
light,smartphone,1454959754794462031,0.000
light,smartphone,1454959754972372552,0.000
light,smartphone,1454959755327126302,0.000
light,smartphone,1454959755503528125,0.000
light,smartphone,1454959755681757396,0.000
light,smartphone,1454959755860122448,0.000
light,smartphone,1454959756216293437,0.000
light,smartphone,1454959756393740833,0.000
light,smartphone,1454959756571695677,0.000
light,smartphone,1454959756749784687,0.000
light,smartphone,1454959756927839115,0.000
light,smartphone,1454959757284056823,0.000
light,smartphone,1454959757462717656,0.000
light,smartphone,1454959757639612969,0.000
light,smartphone,1454959757817584167,0.000
light,smartphone,1454959757995162864,0.000
light,smartphone,1454959758351667657,0.000
light,smartphone,1454959758529655000,0.000
light,smartphone,1454959758707587240,0.000
light,smartphone,1454959758883577031,0.000
light,smartphone,1454959759061766823,0.000
light,smartphone,1454959759240318281,0.000
light,smartphone,1454959759418196302,0.000
light,smartphone,1454959759596050729,0.000
light,smartphone,1454959759773572812,0.000
light,smartphone,1454959759952415781,0.000
light,smartphone,1454959760308420781,0.000
light,smartphone,1454959760486260416,0.000
light,smartphone,1454959760663568542,0.000
light,smartphone,1454959760842491979,0.000
light,smartphone,1454959761197568541,0.000
light,smartphone,1454959761375780364,0.000
light,smartphone,1454959761554412187,0.000
light,smartphone,1454959761730544114,0.000
light,smartphone,1454959761909471041,0.000
light,smartphone,1454959762267552188,0.000
light,smartphone,1454959762446848906,0.000
light,smartphone,1454959762622712552,0.000
light,smartphone,1454959762800619688,0.000
light,smartphone,1454959762978631771,0.000
light,smartphone,1454959763334531770,0.000
light,smartphone,1454959763510502396,0.000
light,smartphone,1454959763688947708,0.000
light,smartphone,1454959763865672292,0.000
light,smartphone,1454959764224317916,0.000
light,smartphone,1454959764400484636,0.000
light,smartphone,1454959764580429011,0.000
light,smartphone,1454959764754772968,0.000
light,smartphone,1454959764936489322,0.000
light,smartphone,1454959765292550417,0.000
light,smartphone,1454959765471845677,0.000
light,smartphone,1454959765648517969,0.000
light,smartphone,1454959765825427187,0.000
light,smartphone,1454959766178573854,0.000
light,smartphone,1454959766358787500,0.000
light,smartphone,1454959766540755522,0.000
light,smartphone,1454959766715410729,0.000
light,smartphone,1454959766892574740,0.000
light,smartphone,1454959767068760729,0.000
light,smartphone,1454959767247481875,0.000
light,smartphone,1454959767426339218,0.000
light,smartphone,1454959767605440937,0.000
light,smartphone,1454959767787506458,0.000
light,smartphone,1454959767959467188,0.000
light,smartphone,1454959768314478177,0.000
light,smartphone,1454959768494472500,0.000
light,smartphone,1454959768673832344,0.000
light,smartphone,1454959768850405521,0.000
light,smartphone,1454959769206438750,0.000
light,smartphone,1454959769382462240,0.000
light,smartphone,1454959769562519479,0.000
light,smartphone,1454959769738455208,0.000
light,smartphone,1454959769916150312,0.000
light,smartphone,1454959770272472917,0.000
light,smartphone,1454959770461440677,0.000
light,smartphone,1454959770627409583,0.000
light,smartphone,1454959770812677084,0.000
light,smartphone,1454959770984674896,0.000
light,smartphone,1454959771339606146,0.000
light,smartphone,1454959771517205052,0.000
light,smartphone,1454959771695057134,0.000
light,smartphone,1454959771874431875,0.000
light,smartphone,1454959772231409895,0.000
light,smartphone,1454959772406162760,0.000
light,smartphone,1454959772584349322,0.000
light,smartphone,1454959772762557553,0.000
light,smartphone,1454959772940007239,0.000
light,smartphone,1454959773296153802,0.000
light,smartphone,1454959773474011354,0.000
light,smartphone,1454959773651822500,0.000
light,smartphone,1454959773830167083,0.000
light,smartphone,1454959774185305780,0.000
light,smartphone,1454959774363477291,0.000
light,smartphone,1454959774540883698,0.000
light,smartphone,1454959774718826823,0.000
light,smartphone,1454959774896839168,0.000
light,smartphone,1454959775074983333,0.000
light,smartphone,1454959775255020677,0.000
light,smartphone,1454959775433619844,0.000
light,smartphone,1454959775609506719,0.000
light,smartphone,1454959775786657343,0.000
light,smartphone,1454959775965367969,0.000
light,smartphone,1454959776319923229,0.000
light,smartphone,1454959776500663646,0.000
light,smartphone,1454959776678724896,0.000
light,smartphone,1454959776855483646,0.000
light,smartphone,1454959777210505209,0.000
light,smartphone,1454959777389701146,0.000
light,smartphone,1454959777566430156,0.000
light,smartphone,1454959777745559218,0.000
light,smartphone,1454959777922509114,0.000
light,smartphone,1454959778278575208,0.000
light,smartphone,1454959778455796198,0.000
light,smartphone,1454959778633680677,19.000
light,smartphone,1454959778814521302,143.000
light,smartphone,1454959778989902240,178.000
light,smartphone,1454959779345591979,448.000
light,smartphone,1454959779522709635,328.000
light,smartphone,1454959779700602240,432.000
light,smartphone,1454959779878368802,332.000
light,smartphone,1454959780235662084,320.000
light,smartphone,1454959780413657448,315.000
light,smartphone,1454959780591675573,311.000
light,smartphone,1454959780768573855,303.000
light,smartphone,1454959780946339115,304.000
light,smartphone,1454959781302381510,316.000
light,smartphone,1454959781479543073,318.000
light,smartphone,1454959781659651928,318.000
light,smartphone,1454959781837992344,317.000
light,smartphone,1454959782193629167,314.000
light,smartphone,1454959782370093073,314.000
light,smartphone,1454959782548488542,312.000
light,smartphone,1454959782730222917,312.000
light,smartphone,1454959782904469115,312.000
light,smartphone,1454959783083064427,307.000
light,smartphone,1454959783265800416,307.000
light,smartphone,1454959783437943126,307.000
light,smartphone,1454959783615495000,330.000
light,smartphone,1454959783793460052,489.000
light,smartphone,1454959783970544375,329.000
light,smartphone,1454959784329631823,312.000
light,smartphone,1454959784505752812,314.000
light,smartphone,1454959784686735572,314.000
light,smartphone,1454959784864017604,312.000
light,smartphone,1454959785218956667,307.000
light,smartphone,1454959785393666927,326.000
light,smartphone,1454959785572497240,479.000
light,smartphone,1454959785750399010,485.000
light,smartphone,1454959785927707031,488.000
light,smartphone,1454959786284759428,507.000
light,smartphone,1454959786462598646,723.000
light,smartphone,1454959786639366094,175.000
light,smartphone,1454959786818659792,0.000
light,smartphone,1454959786996273697,0.000
light,smartphone,1454959787352783073,0.000
light,smartphone,1454959787530289166,0.000
light,smartphone,1454959787709719011,0.000
light,smartphone,1454959787887595990,0.000
light,smartphone,1454959788241685573,0.000
light,smartphone,1454959788420038125,0.000
light,smartphone,1454959788597367344,0.000
light,smartphone,1454959788779349115,0.000
light,smartphone,1454959788952329166,0.000
light,smartphone,1454959789309660053,0.000
light,smartphone,1454959789486645468,0.000
light,smartphone,1454959789664715833,0.000
light,smartphone,1454959789842687761,0.000
light,smartphone,1454959790199425625,0.000
light,smartphone,1454959790377504896,0.000
light,smartphone,1454959790553667083,0.000
light,smartphone,1454959790732484271,0.000
light,smartphone,1454959790910590522,0.000
light,smartphone,1454959791088965626,0.000
light,smartphone,1454959791268628906,0.000
light,smartphone,1454959791443906302,0.000
light,smartphone,1454959791624072969,0.000
light,smartphone,1454959791802230521,0.000
light,smartphone,1454959791979652553,0.000
light,smartphone,1454959792333042656,0.000
light,smartphone,1454959792512062812,0.000
light,smartphone,1454959792689561198,0.000
light,smartphone,1454959792866501822,0.000
light,smartphone,1454959793224349687,0.000
light,smartphone,1454959793403617239,0.000
light,smartphone,1454959793581460522,0.000
light,smartphone,1454959793757489427,0.000
light,smartphone,1454959793937836823,0.000
light,smartphone,1454959794293526198,0.000
light,smartphone,1454959794470594219,0.000
light,smartphone,1454959794648611823,0.000
light,smartphone,1454959794826343853,0.000
light,smartphone,1454959795180220781,0.000
light,smartphone,1454959795360565469,0.000
light,smartphone,1454959795536652291,0.000
light,smartphone,1454959795713538698,0.000
light,smartphone,1454959795892437083,0.000
light,smartphone,1454959796250189531,0.000
light,smartphone,1454959796426433594,0.000
light,smartphone,1454959796604469427,0.000
light,smartphone,1454959796784210052,0.000
light,smartphone,1454959796960494583,0.000
light,smartphone,1454959797316218489,0.000
light,smartphone,1454959797495600676,0.000
light,smartphone,1454959797671439896,0.000
light,smartphone,1454959797851514063,0.000
light,smartphone,1454959798205333593,0.000
light,smartphone,1454959798383420105,0.000
light,smartphone,1454959798561483593,0.000
light,smartphone,1454959798741570261,0.000
light,smartphone,1454959798918354792,0.000
light,smartphone,1454959799093704635,0.000
light,smartphone,1454959799275394271,0.000
light,smartphone,1454959799452574480,0.000
light,smartphone,1454959799630583802,0.000
light,smartphone,1454959799808571198,0.000
light,smartphone,1454959799984445678,0.000
light,smartphone,1454959800340462031,0.000
light,smartphone,1454959800518681042,0.000
light,smartphone,1454959800702504271,0.000
light,smartphone,1454959800873478802,0.000
light,smartphone,1454959801228633750,0.000
light,smartphone,1454959801408078959,0.000
light,smartphone,1454959801585775416,0.000
light,smartphone,1454959801763691355,0.000
